,S1,S2,difference_detected_sample
1303,0.6565656565656566,4.747474747474747,1.0
1304,0.6565656565656566,4.797979797979798,1.0
1305,0.6565656565656566,4.848484848484849,1.0
1306,0.6565656565656566,4.898989898989899,1.0
1307,0.6565656565656566,4.94949494949495,1.0
1308,0.6565656565656566,5.0,1.0
1309,0.7070707070707071,0.7070707070707071,0.0
1310,0.7070707070707071,0.7575757575757576,0.0
1311,0.7070707070707071,0.8080808080808081,1.0
1312,0.7070707070707071,0.8585858585858586,1.0
1313,0.7070707070707071,0.9090909090909092,1.0
1314,0.7070707070707071,0.9595959595959596,1.0
1315,0.7070707070707071,1.0101010101010102,1.0
1316,0.7070707070707071,1.0606060606060606,0.0
1317,0.7070707070707071,1.1111111111111112,0.0
1318,0.7070707070707071,1.1616161616161615,0.0
1319,0.7070707070707071,1.2121212121212122,1.0
1320,0.7070707070707071,1.2626262626262623,1.0
1321,0.7070707070707071,1.3131313131313131,0.0
1322,0.7070707070707071,1.3636363636363635,1.0
1323,0.7070707070707071,1.414141414141414,0.0
1324,0.7070707070707071,1.4646464646464643,0.0
1325,0.7070707070707071,1.5151515151515151,1.0
1326,0.7070707070707071,1.5656565656565655,1.0
1327,0.7070707070707071,1.616161616161616,1.0
1328,0.7070707070707071,1.6666666666666667,1.0
1329,0.7070707070707071,1.7171717171717171,1.0
1330,0.7070707070707071,1.7676767676767675,0.0
1331,0.7070707070707071,1.818181818181818,0.0
1332,0.7070707070707071,1.8686868686868687,1.0
1333,0.7070707070707071,1.9191919191919191,0.0
1334,0.7070707070707071,1.9696969696969695,1.0
1335,0.7070707070707071,2.0202020202020203,0.0
1336,0.7070707070707071,2.0707070707070705,1.0
1337,0.7070707070707071,2.121212121212121,1.0
1338,0.7070707070707071,2.171717171717172,1.0
1339,0.7070707070707071,2.2222222222222223,1.0
1340,0.7070707070707071,2.2727272727272725,1.0
1341,0.7070707070707071,2.323232323232323,1.0
1342,0.7070707070707071,2.3737373737373737,1.0
1343,0.7070707070707071,2.4242424242424243,1.0
1344,0.7070707070707071,2.474747474747475,1.0
1345,0.7070707070707071,2.525252525252525,0.0
1346,0.7070707070707071,2.575757575757576,0.0
1347,0.7070707070707071,2.6262626262626263,0.0
1348,0.7070707070707071,2.676767676767677,1.0
1349,0.7070707070707071,2.727272727272727,1.0
1350,0.7070707070707071,2.7777777777777777,0.0
1351,0.7070707070707071,2.8282828282828283,0.0
1352,0.7070707070707071,2.878787878787879,1.0
1353,0.7070707070707071,2.9292929292929286,0.0
1354,0.7070707070707071,2.97979797979798,1.0
1355,0.7070707070707071,3.0303030303030303,1.0
1356,0.7070707070707071,3.080808080808081,1.0
1357,0.7070707070707071,3.1313131313131315,1.0
1358,0.7070707070707071,3.1818181818181817,1.0
1359,0.7070707070707071,3.2323232323232323,1.0
1360,0.7070707070707071,3.2828282828282833,1.0
1361,0.7070707070707071,3.333333333333333,0.0
1362,0.7070707070707071,3.383838383838384,1.0
1363,0.7070707070707071,3.4343434343434343,1.0
1364,0.7070707070707071,3.484848484848485,0.0
1365,0.7070707070707071,3.5353535353535355,1.0
1366,0.7070707070707071,3.5858585858585856,1.0
1367,0.7070707070707071,3.636363636363636,1.0
1368,0.7070707070707071,3.6868686868686873,1.0
1369,0.7070707070707071,3.7373737373737375,1.0
1370,0.7070707070707071,3.787878787878788,0.0
1371,0.7070707070707071,3.8383838383838382,1.0
1372,0.7070707070707071,3.888888888888889,1.0
1373,0.7070707070707071,3.939393939393939,1.0
1374,0.7070707070707071,3.9898989898989896,1.0
1375,0.7070707070707071,4.040404040404041,1.0
1376,0.7070707070707071,4.090909090909091,1.0
1377,0.7070707070707071,4.141414141414141,1.0
1378,0.7070707070707071,4.191919191919192,1.0
1379,0.7070707070707071,4.242424242424242,1.0
1380,0.7070707070707071,4.292929292929293,1.0
1381,0.7070707070707071,4.343434343434343,1.0
1382,0.7070707070707071,4.393939393939394,1.0
1383,0.7070707070707071,4.4444444444444455,1.0
1384,0.7070707070707071,4.494949494949495,1.0
1385,0.7070707070707071,4.545454545454545,1.0
1386,0.7070707070707071,4.595959595959597,1.0
1387,0.7070707070707071,4.646464646464646,1.0
1388,0.7070707070707071,4.696969696969697,1.0
1389,0.7070707070707071,4.747474747474747,1.0
1390,0.7070707070707071,4.797979797979798,1.0
1391,0.7070707070707071,4.848484848484849,1.0
1392,0.7070707070707071,4.898989898989899,1.0
1393,0.7070707070707071,4.94949494949495,1.0
1394,0.7070707070707071,5.0,1.0
1395,0.7575757575757576,0.7575757575757576,0.0
1396,0.7575757575757576,0.8080808080808081,0.0
1397,0.7575757575757576,0.8585858585858586,0.0
1398,0.7575757575757576,0.9090909090909092,0.0
1399,0.7575757575757576,0.9595959595959596,0.0
1400,0.7575757575757576,1.0101010101010102,1.0
1401,0.7575757575757576,1.0606060606060606,1.0
1402,0.7575757575757576,1.1111111111111112,1.0
1403,0.7575757575757576,1.1616161616161615,1.0
1404,0.7575757575757576,1.2121212121212122,0.0
1405,0.7575757575757576,1.2626262626262623,1.0
1406,0.7575757575757576,1.3131313131313131,0.0
1407,0.7575757575757576,1.3636363636363635,1.0
1408,0.7575757575757576,1.414141414141414,0.0
1409,0.7575757575757576,1.4646464646464643,0.0
1410,0.7575757575757576,1.5151515151515151,1.0
1411,0.7575757575757576,1.5656565656565655,0.0
1412,0.7575757575757576,1.616161616161616,0.0
1413,0.7575757575757576,1.6666666666666667,1.0
1414,0.7575757575757576,1.7171717171717171,0.0
1415,0.7575757575757576,1.7676767676767675,1.0
1416,0.7575757575757576,1.818181818181818,1.0
1417,0.7575757575757576,1.8686868686868687,0.0
1418,0.7575757575757576,1.9191919191919191,0.0
1419,0.7575757575757576,1.9696969696969695,0.0
1420,0.7575757575757576,2.0202020202020203,0.0
1421,0.7575757575757576,2.0707070707070705,1.0
1422,0.7575757575757576,2.121212121212121,1.0
1423,0.7575757575757576,2.171717171717172,1.0
1424,0.7575757575757576,2.2222222222222223,1.0
1425,0.7575757575757576,2.2727272727272725,0.0
1426,0.7575757575757576,2.323232323232323,1.0
1427,0.7575757575757576,2.3737373737373737,0.0
1428,0.7575757575757576,2.4242424242424243,1.0
1429,0.7575757575757576,2.474747474747475,1.0
1430,0.7575757575757576,2.525252525252525,1.0
1431,0.7575757575757576,2.575757575757576,0.0
1432,0.7575757575757576,2.6262626262626263,1.0
1433,0.7575757575757576,2.676767676767677,1.0
1434,0.7575757575757576,2.727272727272727,1.0
1435,0.7575757575757576,2.7777777777777777,1.0
1436,0.7575757575757576,2.8282828282828283,1.0
1437,0.7575757575757576,2.878787878787879,1.0
1438,0.7575757575757576,2.9292929292929286,0.0
1439,0.7575757575757576,2.97979797979798,1.0
1440,0.7575757575757576,3.0303030303030303,1.0
1441,0.7575757575757576,3.080808080808081,1.0
1442,0.7575757575757576,3.1313131313131315,1.0
1443,0.7575757575757576,3.1818181818181817,1.0
1444,0.7575757575757576,3.2323232323232323,1.0
1445,0.7575757575757576,3.2828282828282833,1.0
1446,0.7575757575757576,3.333333333333333,1.0
1447,0.7575757575757576,3.383838383838384,1.0
1448,0.7575757575757576,3.4343434343434343,1.0
1449,0.7575757575757576,3.484848484848485,1.0
1450,0.7575757575757576,3.5353535353535355,0.0
1451,0.7575757575757576,3.5858585858585856,0.0
1452,0.7575757575757576,3.636363636363636,1.0
1453,0.7575757575757576,3.6868686868686873,1.0
1454,0.7575757575757576,3.7373737373737375,1.0
1455,0.7575757575757576,3.787878787878788,1.0
1456,0.7575757575757576,3.8383838383838382,1.0
1457,0.7575757575757576,3.888888888888889,1.0
1458,0.7575757575757576,3.939393939393939,1.0
1459,0.7575757575757576,3.9898989898989896,1.0
1460,0.7575757575757576,4.040404040404041,1.0
1461,0.7575757575757576,4.090909090909091,1.0
1462,0.7575757575757576,4.141414141414141,1.0
1463,0.7575757575757576,4.191919191919192,1.0
1464,0.7575757575757576,4.242424242424242,0.0
1465,0.7575757575757576,4.292929292929293,1.0
1466,0.7575757575757576,4.343434343434343,1.0
1467,0.7575757575757576,4.393939393939394,1.0
1468,0.7575757575757576,4.4444444444444455,1.0
1469,0.7575757575757576,4.494949494949495,1.0
1470,0.7575757575757576,4.545454545454545,1.0
1471,0.7575757575757576,4.595959595959597,1.0
1472,0.7575757575757576,4.646464646464646,1.0
1473,0.7575757575757576,4.696969696969697,1.0
1474,0.7575757575757576,4.747474747474747,1.0
1475,0.7575757575757576,4.797979797979798,1.0
1476,0.7575757575757576,4.848484848484849,1.0
1477,0.7575757575757576,4.898989898989899,1.0
1478,0.7575757575757576,4.94949494949495,1.0
1479,0.7575757575757576,5.0,1.0
1480,0.8080808080808081,0.8080808080808081,1.0
1481,0.8080808080808081,0.8585858585858586,0.0
1482,0.8080808080808081,0.9090909090909092,1.0
1483,0.8080808080808081,0.9595959595959596,0.0
1484,0.8080808080808081,1.0101010101010102,0.0
1485,0.8080808080808081,1.0606060606060606,1.0
1486,0.8080808080808081,1.1111111111111112,0.0
1487,0.8080808080808081,1.1616161616161615,1.0
1488,0.8080808080808081,1.2121212121212122,0.0
1489,0.8080808080808081,1.2626262626262623,0.0
1490,0.8080808080808081,1.3131313131313131,1.0
1491,0.8080808080808081,1.3636363636363635,1.0
1492,0.8080808080808081,1.414141414141414,0.0
1493,0.8080808080808081,1.4646464646464643,0.0
1494,0.8080808080808081,1.5151515151515151,0.0
1495,0.8080808080808081,1.5656565656565655,0.0
1496,0.8080808080808081,1.616161616161616,1.0
1497,0.8080808080808081,1.6666666666666667,0.0
1498,0.8080808080808081,1.7171717171717171,0.0
1499,0.8080808080808081,1.7676767676767675,0.0
1500,0.8080808080808081,1.818181818181818,0.0
1501,0.8080808080808081,1.8686868686868687,1.0
1502,0.8080808080808081,1.9191919191919191,1.0
1503,0.8080808080808081,1.9696969696969695,1.0
1504,0.8080808080808081,2.0202020202020203,1.0
1505,0.8080808080808081,2.0707070707070705,0.0
1506,0.8080808080808081,2.121212121212121,1.0
1507,0.8080808080808081,2.171717171717172,1.0
1508,0.8080808080808081,2.2222222222222223,1.0
1509,0.8080808080808081,2.2727272727272725,0.0
1510,0.8080808080808081,2.323232323232323,0.0
1511,0.8080808080808081,2.3737373737373737,1.0
1512,0.8080808080808081,2.4242424242424243,0.0
1513,0.8080808080808081,2.474747474747475,0.0
1514,0.8080808080808081,2.525252525252525,1.0
1515,0.8080808080808081,2.575757575757576,1.0
1516,0.8080808080808081,2.6262626262626263,1.0
1517,0.8080808080808081,2.676767676767677,1.0
1518,0.8080808080808081,2.727272727272727,0.0
1519,0.8080808080808081,2.7777777777777777,1.0
1520,0.8080808080808081,2.8282828282828283,1.0
1521,0.8080808080808081,2.878787878787879,1.0
1522,0.8080808080808081,2.9292929292929286,1.0
1523,0.8080808080808081,2.97979797979798,1.0
1524,0.8080808080808081,3.0303030303030303,0.0
1525,0.8080808080808081,3.080808080808081,1.0
1526,0.8080808080808081,3.1313131313131315,1.0
1527,0.8080808080808081,3.1818181818181817,1.0
1528,0.8080808080808081,3.2323232323232323,1.0
1529,0.8080808080808081,3.2828282828282833,1.0
1530,0.8080808080808081,3.333333333333333,1.0
1531,0.8080808080808081,3.383838383838384,1.0
1532,0.8080808080808081,3.4343434343434343,1.0
1533,0.8080808080808081,3.484848484848485,1.0
1534,0.8080808080808081,3.5353535353535355,1.0
1535,0.8080808080808081,3.5858585858585856,1.0
1536,0.8080808080808081,3.636363636363636,1.0
1537,0.8080808080808081,3.6868686868686873,1.0
1538,0.8080808080808081,3.7373737373737375,1.0
1539,0.8080808080808081,3.787878787878788,1.0
1540,0.8080808080808081,3.8383838383838382,1.0
1541,0.8080808080808081,3.888888888888889,0.0
1542,0.8080808080808081,3.939393939393939,0.0
1543,0.8080808080808081,3.9898989898989896,1.0
1544,0.8080808080808081,4.040404040404041,1.0
1545,0.8080808080808081,4.090909090909091,1.0
1546,0.8080808080808081,4.141414141414141,1.0
1547,0.8080808080808081,4.191919191919192,1.0
1548,0.8080808080808081,4.242424242424242,1.0
1549,0.8080808080808081,4.292929292929293,1.0
1550,0.8080808080808081,4.343434343434343,1.0
1551,0.8080808080808081,4.393939393939394,1.0
1552,0.8080808080808081,4.4444444444444455,1.0
1553,0.8080808080808081,4.494949494949495,1.0
1554,0.8080808080808081,4.545454545454545,1.0
1555,0.8080808080808081,4.595959595959597,1.0
1556,0.8080808080808081,4.646464646464646,1.0
1557,0.8080808080808081,4.696969696969697,1.0
1558,0.8080808080808081,4.747474747474747,1.0
1559,0.8080808080808081,4.797979797979798,1.0
1560,0.8080808080808081,4.848484848484849,1.0
1561,0.8080808080808081,4.898989898989899,1.0
1562,0.8080808080808081,4.94949494949495,1.0
1563,0.8080808080808081,5.0,0.0
1564,0.8585858585858586,0.8585858585858586,0.0
1565,0.8585858585858586,0.9090909090909092,0.0
1566,0.8585858585858586,0.9595959595959596,0.0
1567,0.8585858585858586,1.0101010101010102,0.0
1568,0.8585858585858586,1.0606060606060606,0.0
1569,0.8585858585858586,1.1111111111111112,0.0
1570,0.8585858585858586,1.1616161616161615,0.0
1571,0.8585858585858586,1.2121212121212122,0.0
1572,0.8585858585858586,1.2626262626262623,0.0
1573,0.8585858585858586,1.3131313131313131,0.0
1574,0.8585858585858586,1.3636363636363635,0.0
1575,0.8585858585858586,1.414141414141414,0.0
1576,0.8585858585858586,1.4646464646464643,1.0
1577,0.8585858585858586,1.5151515151515151,0.0
1578,0.8585858585858586,1.5656565656565655,1.0
1579,0.8585858585858586,1.616161616161616,0.0
1580,0.8585858585858586,1.6666666666666667,0.0
1581,0.8585858585858586,1.7171717171717171,1.0
1582,0.8585858585858586,1.7676767676767675,0.0
1583,0.8585858585858586,1.818181818181818,1.0
1584,0.8585858585858586,1.8686868686868687,0.0
1585,0.8585858585858586,1.9191919191919191,1.0
1586,0.8585858585858586,1.9696969696969695,1.0
1587,0.8585858585858586,2.0202020202020203,1.0
1588,0.8585858585858586,2.0707070707070705,0.0
1589,0.8585858585858586,2.121212121212121,0.0
1590,0.8585858585858586,2.171717171717172,1.0
1591,0.8585858585858586,2.2222222222222223,1.0
1592,0.8585858585858586,2.2727272727272725,1.0
1593,0.8585858585858586,2.323232323232323,0.0
1594,0.8585858585858586,2.3737373737373737,1.0
1595,0.8585858585858586,2.4242424242424243,1.0
1596,0.8585858585858586,2.474747474747475,1.0
1597,0.8585858585858586,2.525252525252525,1.0
1598,0.8585858585858586,2.575757575757576,1.0
1599,0.8585858585858586,2.6262626262626263,0.0
1600,0.8585858585858586,2.676767676767677,1.0
1601,0.8585858585858586,2.727272727272727,1.0
1602,0.8585858585858586,2.7777777777777777,1.0
1603,0.8585858585858586,2.8282828282828283,1.0
1604,0.8585858585858586,2.878787878787879,0.0
1605,0.8585858585858586,2.9292929292929286,1.0
1606,0.8585858585858586,2.97979797979798,1.0
1607,0.8585858585858586,3.0303030303030303,1.0
1608,0.8585858585858586,3.080808080808081,1.0
1609,0.8585858585858586,3.1313131313131315,1.0
1610,0.8585858585858586,3.1818181818181817,1.0
1611,0.8585858585858586,3.2323232323232323,1.0
1612,0.8585858585858586,3.2828282828282833,1.0
1613,0.8585858585858586,3.333333333333333,1.0
1614,0.8585858585858586,3.383838383838384,1.0
1615,0.8585858585858586,3.4343434343434343,1.0
1616,0.8585858585858586,3.484848484848485,1.0
1617,0.8585858585858586,3.5353535353535355,1.0
1618,0.8585858585858586,3.5858585858585856,1.0
1619,0.8585858585858586,3.636363636363636,1.0
1620,0.8585858585858586,3.6868686868686873,1.0
1621,0.8585858585858586,3.7373737373737375,1.0
1622,0.8585858585858586,3.787878787878788,1.0
1623,0.8585858585858586,3.8383838383838382,1.0
1624,0.8585858585858586,3.888888888888889,1.0
1625,0.8585858585858586,3.939393939393939,1.0
1626,0.8585858585858586,3.9898989898989896,1.0
1627,0.8585858585858586,4.040404040404041,1.0
1628,0.8585858585858586,4.090909090909091,1.0
1629,0.8585858585858586,4.141414141414141,1.0
1630,0.8585858585858586,4.191919191919192,1.0
1631,0.8585858585858586,4.242424242424242,1.0
1632,0.8585858585858586,4.292929292929293,1.0
1633,0.8585858585858586,4.343434343434343,1.0
1634,0.8585858585858586,4.393939393939394,1.0
1635,0.8585858585858586,4.4444444444444455,1.0
1636,0.8585858585858586,4.494949494949495,1.0
1637,0.8585858585858586,4.545454545454545,1.0
1638,0.8585858585858586,4.595959595959597,1.0
1639,0.8585858585858586,4.646464646464646,1.0
1640,0.8585858585858586,4.696969696969697,0.0
1641,0.8585858585858586,4.747474747474747,0.0
1642,0.8585858585858586,4.797979797979798,1.0
1643,0.8585858585858586,4.848484848484849,1.0
1644,0.8585858585858586,4.898989898989899,1.0
1645,0.8585858585858586,4.94949494949495,1.0
1646,0.8585858585858586,5.0,1.0
1647,0.9090909090909092,0.9090909090909092,0.0
1648,0.9090909090909092,0.9595959595959596,0.0
1649,0.9090909090909092,1.0101010101010102,0.0
1650,0.9090909090909092,1.0606060606060606,0.0
1651,0.9090909090909092,1.1111111111111112,1.0
1652,0.9090909090909092,1.1616161616161615,1.0
1653,0.9090909090909092,1.2121212121212122,0.0
1654,0.9090909090909092,1.2626262626262623,0.0
1655,0.9090909090909092,1.3131313131313131,0.0
1656,0.9090909090909092,1.3636363636363635,1.0
1657,0.9090909090909092,1.414141414141414,0.0
1658,0.9090909090909092,1.4646464646464643,0.0
1659,0.9090909090909092,1.5151515151515151,0.0
1660,0.9090909090909092,1.5656565656565655,0.0
1661,0.9090909090909092,1.616161616161616,0.0
1662,0.9090909090909092,1.6666666666666667,0.0
1663,0.9090909090909092,1.7171717171717171,1.0
1664,0.9090909090909092,1.7676767676767675,0.0
1665,0.9090909090909092,1.818181818181818,1.0
1666,0.9090909090909092,1.8686868686868687,1.0
1667,0.9090909090909092,1.9191919191919191,1.0
1668,0.9090909090909092,1.9696969696969695,1.0
1669,0.9090909090909092,2.0202020202020203,1.0
1670,0.9090909090909092,2.0707070707070705,0.0
1671,0.9090909090909092,2.121212121212121,1.0
1672,0.9090909090909092,2.171717171717172,1.0
1673,0.9090909090909092,2.2222222222222223,1.0
1674,0.9090909090909092,2.2727272727272725,1.0
1675,0.9090909090909092,2.323232323232323,1.0
1676,0.9090909090909092,2.3737373737373737,1.0
1677,0.9090909090909092,2.4242424242424243,1.0
1678,0.9090909090909092,2.474747474747475,0.0
1679,0.9090909090909092,2.525252525252525,1.0
1680,0.9090909090909092,2.575757575757576,1.0
1681,0.9090909090909092,2.6262626262626263,0.0
1682,0.9090909090909092,2.676767676767677,1.0
1683,0.9090909090909092,2.727272727272727,1.0
1684,0.9090909090909092,2.7777777777777777,1.0
1685,0.9090909090909092,2.8282828282828283,0.0
1686,0.9090909090909092,2.878787878787879,0.0
1687,0.9090909090909092,2.9292929292929286,0.0
1688,0.9090909090909092,2.97979797979798,0.0
1689,0.9090909090909092,3.0303030303030303,1.0
1690,0.9090909090909092,3.080808080808081,1.0
1691,0.9090909090909092,3.1313131313131315,1.0
1692,0.9090909090909092,3.1818181818181817,1.0
1693,0.9090909090909092,3.2323232323232323,1.0
1694,0.9090909090909092,3.2828282828282833,1.0
1695,0.9090909090909092,3.333333333333333,1.0
1696,0.9090909090909092,3.383838383838384,1.0
1697,0.9090909090909092,3.4343434343434343,0.0
1698,0.9090909090909092,3.484848484848485,0.0
1699,0.9090909090909092,3.5353535353535355,1.0
1700,0.9090909090909092,3.5858585858585856,0.0
1701,0.9090909090909092,3.636363636363636,1.0
1702,0.9090909090909092,3.6868686868686873,1.0
1703,0.9090909090909092,3.7373737373737375,1.0
1704,0.9090909090909092,3.787878787878788,1.0
1705,0.9090909090909092,3.8383838383838382,1.0
1706,0.9090909090909092,3.888888888888889,1.0
1707,0.9090909090909092,3.939393939393939,1.0
1708,0.9090909090909092,3.9898989898989896,1.0
1709,0.9090909090909092,4.040404040404041,1.0
1710,0.9090909090909092,4.090909090909091,1.0
1711,0.9090909090909092,4.141414141414141,1.0
1712,0.9090909090909092,4.191919191919192,1.0
1713,0.9090909090909092,4.242424242424242,1.0
1714,0.9090909090909092,4.292929292929293,0.0
1715,0.9090909090909092,4.343434343434343,1.0
1716,0.9090909090909092,4.393939393939394,1.0
1717,0.9090909090909092,4.4444444444444455,1.0
1718,0.9090909090909092,4.494949494949495,1.0
1719,0.9090909090909092,4.545454545454545,1.0
1720,0.9090909090909092,4.595959595959597,1.0
1721,0.9090909090909092,4.646464646464646,1.0
1722,0.9090909090909092,4.696969696969697,1.0
1723,0.9090909090909092,4.747474747474747,1.0
1724,0.9090909090909092,4.797979797979798,1.0
1725,0.9090909090909092,4.848484848484849,1.0
1726,0.9090909090909092,4.898989898989899,1.0
1727,0.9090909090909092,4.94949494949495,1.0
1728,0.9090909090909092,5.0,1.0
1729,0.9595959595959596,0.9595959595959596,1.0
1730,0.9595959595959596,1.0101010101010102,0.0
1731,0.9595959595959596,1.0606060606060606,0.0
1732,0.9595959595959596,1.1111111111111112,1.0
1733,0.9595959595959596,1.1616161616161615,0.0
1734,0.9595959595959596,1.2121212121212122,1.0
1735,0.9595959595959596,1.2626262626262623,0.0
1736,0.9595959595959596,1.3131313131313131,1.0
1737,0.9595959595959596,1.3636363636363635,0.0
1738,0.9595959595959596,1.414141414141414,0.0
1739,0.9595959595959596,1.4646464646464643,1.0
1740,0.9595959595959596,1.5151515151515151,0.0
1741,0.9595959595959596,1.5656565656565655,0.0
1742,0.9595959595959596,1.616161616161616,0.0
1743,0.9595959595959596,1.6666666666666667,0.0
1744,0.9595959595959596,1.7171717171717171,0.0
1745,0.9595959595959596,1.7676767676767675,0.0
1746,0.9595959595959596,1.818181818181818,1.0
1747,0.9595959595959596,1.8686868686868687,1.0
1748,0.9595959595959596,1.9191919191919191,1.0
1749,0.9595959595959596,1.9696969696969695,0.0
1750,0.9595959595959596,2.0202020202020203,0.0
1751,0.9595959595959596,2.0707070707070705,0.0
1752,0.9595959595959596,2.121212121212121,0.0
1753,0.9595959595959596,2.171717171717172,1.0
1754,0.9595959595959596,2.2222222222222223,0.0
1755,0.9595959595959596,2.2727272727272725,0.0
1756,0.9595959595959596,2.323232323232323,1.0
1757,0.9595959595959596,2.3737373737373737,0.0
1758,0.9595959595959596,2.4242424242424243,1.0
1759,0.9595959595959596,2.474747474747475,1.0
1760,0.9595959595959596,2.525252525252525,0.0
1761,0.9595959595959596,2.575757575757576,0.0
1762,0.9595959595959596,2.6262626262626263,1.0
1763,0.9595959595959596,2.676767676767677,1.0
1764,0.9595959595959596,2.727272727272727,0.0
1765,0.9595959595959596,2.7777777777777777,1.0
1766,0.9595959595959596,2.8282828282828283,0.0
1767,0.9595959595959596,2.878787878787879,1.0
1768,0.9595959595959596,2.9292929292929286,0.0
1769,0.9595959595959596,2.97979797979798,1.0
1770,0.9595959595959596,3.0303030303030303,0.0
1771,0.9595959595959596,3.080808080808081,1.0
1772,0.9595959595959596,3.1313131313131315,1.0
1773,0.9595959595959596,3.1818181818181817,1.0
1774,0.9595959595959596,3.2323232323232323,0.0
1775,0.9595959595959596,3.2828282828282833,1.0
1776,0.9595959595959596,3.333333333333333,1.0
1777,0.9595959595959596,3.383838383838384,1.0
1778,0.9595959595959596,3.4343434343434343,0.0
1779,0.9595959595959596,3.484848484848485,0.0
1780,0.9595959595959596,3.5353535353535355,1.0
1781,0.9595959595959596,3.5858585858585856,1.0
1782,0.9595959595959596,3.636363636363636,1.0
1783,0.9595959595959596,3.6868686868686873,1.0
1784,0.9595959595959596,3.7373737373737375,1.0
1785,0.9595959595959596,3.787878787878788,1.0
1786,0.9595959595959596,3.8383838383838382,1.0
1787,0.9595959595959596,3.888888888888889,1.0
1788,0.9595959595959596,3.939393939393939,1.0
1789,0.9595959595959596,3.9898989898989896,1.0
1790,0.9595959595959596,4.040404040404041,1.0
1791,0.9595959595959596,4.090909090909091,1.0
1792,0.9595959595959596,4.141414141414141,1.0
1793,0.9595959595959596,4.191919191919192,1.0
1794,0.9595959595959596,4.242424242424242,1.0
1795,0.9595959595959596,4.292929292929293,1.0
1796,0.9595959595959596,4.343434343434343,1.0
1797,0.9595959595959596,4.393939393939394,1.0
1798,0.9595959595959596,4.4444444444444455,1.0
1799,0.9595959595959596,4.494949494949495,1.0
1800,0.9595959595959596,4.545454545454545,1.0
1801,0.9595959595959596,4.595959595959597,1.0
1802,0.9595959595959596,4.646464646464646,1.0
1803,0.9595959595959596,4.696969696969697,1.0
1804,0.9595959595959596,4.747474747474747,1.0
1805,0.9595959595959596,4.797979797979798,1.0
1806,0.9595959595959596,4.848484848484849,1.0
1807,0.9595959595959596,4.898989898989899,1.0
1808,0.9595959595959596,4.94949494949495,1.0
1809,0.9595959595959596,5.0,1.0
1810,1.0101010101010102,1.0101010101010102,0.0
1811,1.0101010101010102,1.0606060606060606,1.0
1812,1.0101010101010102,1.1111111111111112,0.0
1813,1.0101010101010102,1.1616161616161615,0.0
1814,1.0101010101010102,1.2121212121212122,0.0
1815,1.0101010101010102,1.2626262626262623,0.0
1816,1.0101010101010102,1.3131313131313131,1.0
1817,1.0101010101010102,1.3636363636363635,1.0
1818,1.0101010101010102,1.414141414141414,1.0
1819,1.0101010101010102,1.4646464646464643,1.0
1820,1.0101010101010102,1.5151515151515151,0.0
1821,1.0101010101010102,1.5656565656565655,1.0
1822,1.0101010101010102,1.616161616161616,0.0
1823,1.0101010101010102,1.6666666666666667,0.0
1824,1.0101010101010102,1.7171717171717171,0.0
1825,1.0101010101010102,1.7676767676767675,0.0
1826,1.0101010101010102,1.818181818181818,0.0
1827,1.0101010101010102,1.8686868686868687,1.0
1828,1.0101010101010102,1.9191919191919191,1.0
1829,1.0101010101010102,1.9696969696969695,0.0
1830,1.0101010101010102,2.0202020202020203,1.0
1831,1.0101010101010102,2.0707070707070705,1.0
1832,1.0101010101010102,2.121212121212121,0.0
1833,1.0101010101010102,2.171717171717172,0.0
1834,1.0101010101010102,2.2222222222222223,0.0
1835,1.0101010101010102,2.2727272727272725,1.0
1836,1.0101010101010102,2.323232323232323,0.0
1837,1.0101010101010102,2.3737373737373737,0.0
1838,1.0101010101010102,2.4242424242424243,1.0
1839,1.0101010101010102,2.474747474747475,0.0
1840,1.0101010101010102,2.525252525252525,1.0
1841,1.0101010101010102,2.575757575757576,0.0
1842,1.0101010101010102,2.6262626262626263,1.0
1843,1.0101010101010102,2.676767676767677,1.0
1844,1.0101010101010102,2.727272727272727,1.0
1845,1.0101010101010102,2.7777777777777777,0.0
1846,1.0101010101010102,2.8282828282828283,1.0
1847,1.0101010101010102,2.878787878787879,1.0
1848,1.0101010101010102,2.9292929292929286,1.0
1849,1.0101010101010102,2.97979797979798,1.0
1850,1.0101010101010102,3.0303030303030303,1.0
1851,1.0101010101010102,3.080808080808081,1.0
1852,1.0101010101010102,3.1313131313131315,1.0
1853,1.0101010101010102,3.1818181818181817,1.0
1854,1.0101010101010102,3.2323232323232323,1.0
1855,1.0101010101010102,3.2828282828282833,1.0
1856,1.0101010101010102,3.333333333333333,1.0
1857,1.0101010101010102,3.383838383838384,1.0
1858,1.0101010101010102,3.4343434343434343,1.0
1859,1.0101010101010102,3.484848484848485,1.0
1860,1.0101010101010102,3.5353535353535355,1.0
1861,1.0101010101010102,3.5858585858585856,1.0
1862,1.0101010101010102,3.636363636363636,1.0
1863,1.0101010101010102,3.6868686868686873,1.0
1864,1.0101010101010102,3.7373737373737375,1.0
1865,1.0101010101010102,3.787878787878788,1.0
1866,1.0101010101010102,3.8383838383838382,1.0
1867,1.0101010101010102,3.888888888888889,1.0
1868,1.0101010101010102,3.939393939393939,1.0
1869,1.0101010101010102,3.9898989898989896,1.0
1870,1.0101010101010102,4.040404040404041,1.0
1871,1.0101010101010102,4.090909090909091,1.0
1872,1.0101010101010102,4.141414141414141,1.0
1873,1.0101010101010102,4.191919191919192,1.0
